GAMA;RAJ2000;DEJ2000;rPmag;zh;q_zh;G;Sp;ph;umag;gmag;rmag;imag;zmag;Jmag;Kmag;rSmag;Sloan;DR6;SDSS-ID;ZID
   8625;183.08161;+00.64599;19.5458;-2.00000;0;  ;Sp;sd;       ;       ;       ;       ;       ;20.6726;21.0055;       ;Sloan;DR6;588848900987749091;
   7229;176.20020;+00.63845;19.0411;-2.00000;4;  ;Sp;rd;21.0420;20.0607;18.9821;18.4941;18.4739;17.9287;17.3557;18.7944;Sloan;DR6;588848900984734409;G12_Y1_ND1_367
   7230;176.20858;+00.73359;19.5790;-2.00000;4;  ;Sp;rd;22.2880;21.2729;19.6579;19.1593;18.8627;18.6088;18.0017;19.6270;Sloan;DR6;588848900984734434;G12_Y2_032_135
   7231;176.22253;+00.70020;19.6767;-2.00000;3;  ;Sp;rd;21.8984;20.7834;19.7298;19.5869;18.6771;18.9008;18.3858;19.8075;Sloan;DR6;588848900984734474;G12_Y3_021_299
   7234;176.29955;+00.67566;18.7452; 0.19275;4;12;Sp;rd;20.9344;19.8359;18.6670;18.1377;18.0396;17.3427;17.3694;18.7444;Sloan;DR6;588848900984799287;G12_Y1_BN1_329
   7235;176.34084;+00.78171;18.5606; 0.23385;4;12;Sp;rd;22.4524;19.7584;18.3522;17.7573;17.8351;17.3843;16.9746;18.5632;Sloan;DR6;588848900984799320;G12_Y1_BND1_304
   7236;176.38188;+00.71122;19.3648;-2.00000;4;  ;Sp;sd;       ;       ;19.2964;       ;       ;17.7903;17.2956;19.4120;Sloan;DR6;588848900984799356;G12_Y2_032_119
   7237;176.31802;+00.81656;18.1166; 0.21884;4;12;Sp;rd;20.0255;19.0351;18.1406;17.7397;17.4875;17.2081;16.6982;18.1706;Sloan;DR6;588848900984799420;G12_Y1_BN1_327
   7238;176.36390;+00.81890;18.0848; 0.24614;4;12;Sp;rd;21.4091;19.4088;18.1081;17.5827;17.2609;16.8621;16.3860;18.1998;Sloan;DR6;588848900984799442;G12_Y1_BN1_333
   7239;176.38691;+00.71802;19.4183;-2.00000;4;  ;Sp;rd;23.1760;20.8641;19.3552;18.8131;18.4346;18.0395;17.3499;19.6144;Sloan;DR6;588848900984799456;G12_Y3_010_119
   7240;176.26618;+00.79168;19.0967;-2.00000;4;  ;Sp;rd;20.8087;19.9429;19.1108;18.7409;18.3759;18.2241;17.8242;19.2179;Sloan;DR6;588848900984799472;G12_Y2_032_133
   7241;176.32310;+00.64687;18.7679; 0.24424;4;12;Sp;rd;20.5562;19.4663;18.7665;18.4589;18.1542;17.6778;17.6222;18.9304;Sloan;DR6;588848900984799489;G12_Y1_BN1_340
   7242;176.29228;+00.73915;19.7512;-2.00000;3;  ;Sp;rd;23.3354;21.0480;19.6892;18.8112;18.5346;18.0969;17.4520;20.0881;Sloan;DR6;588848900984799500;G12_Y3_021_292
   7243;176.25591;+00.78616;19.2315;-2.00000;4;  ;Sp;rd;20.4463;19.7378;19.2253;18.9430;18.7834;18.4838;18.4694;19.3159;Sloan;DR6;588848900984799537;G12_Y1_ND1_359
   7244;176.27166;+00.80751;19.5495;-2.00000;4;  ;Sp;rd;21.3112;20.5148;19.5071;19.1618;18.8353;18.4906;18.2083;19.7483;Sloan;DR6;588848900984799551;G12_Y2_015_132
   7245;176.27615;+00.68161;19.5498;-2.00000;4;  ;Sp;rd;       ;20.8140;19.5542;19.0633;18.7999;18.6533;17.8743;19.6329;Sloan;DR6;588848900984799553;G12_Y2_032_128
   7246;176.30746;+00.64609;18.9540; 0.09330;4;12;Sp;rd;20.4336;19.1692;18.9580;18.7692;18.4692;18.3454;18.5637;19.1228;Sloan;DR6;588848900984799567;G12_Y1_BN1_339
   7247;176.35285;+00.76472;19.1615;-2.00000;4;  ;Sp;rd;20.3074;19.4959;19.1378;18.9074;18.9376;18.4696;19.1809;19.2651;Sloan;DR6;588848900984799598;G12_Y2_015_120
   7248;176.36770;+00.78488;18.6784; 0.35813;4;12;Sp;rd;20.2843;19.6316;18.6717;18.3178;17.9877;17.9768;17.5138;18.8103;Sloan;DR6;588848900984799610;G12_Y1_BN1_338
   7249;176.25533;+00.73409;19.5943;-2.00000;4;  ;Sp;rd;       ;21.0845;19.5102;19.0653;18.9229;18.4612;17.7213;19.4807;Sloan;DR6;588848900984799712;G12_Y2_015_130
   7250;176.28208;+00.71236;19.6398;-2.00000;4;  ;Sp;rd;21.3531;20.1781;19.6349;19.4815;19.1799;19.6556;19.3778;19.7089;Sloan;DR6;588848900984799793;G12_Y2_032_129
   7251;176.28809;+00.66155;19.5994;-2.00000;3;  ;Sp;rd;21.8309;20.4131;19.6041;19.0426;18.7800;18.4590;17.7627;19.7787;Sloan;DR6;588848900984799815;G12_Y3_021_323
   7254;176.43068;+00.67396;17.9067; 0.10789;4;12;Sp;rd;18.9932;18.0896;17.7419;17.4814;17.3694;17.1444;17.4170;17.5758;Sloan;DR6;588848900984864948;79880583022379008
   7255;176.44241;+00.79747;17.9814; 0.13310;4;12;Sp;rd;19.5029;18.6039;18.0010;17.6924;17.5159;17.3644;17.3004;17.7345;Sloan;DR6;588848900984864955;2dF_TGN446Z028
   7256;176.53127;+00.75731;19.2992;-2.00000;3;  ;Sp;rd;21.4097;20.2505;19.3006;18.8955;18.7780;18.3773;18.2497;19.3248;Sloan;DR6;588848900984865000;G12_Y3_021_345
   7257;176.45658;+00.65852;19.0404;-2.00000;4;  ;Sp;rd;21.1307;19.7635;19.0706;18.7583;18.4569;18.7164;17.9943;18.8589;Sloan;DR6;588848900984865012;G12_Y2_015_108
   7258;176.47251;+00.68019;19.4812;-2.00000;4;  ;Sp;rd;20.7530;19.9928;19.4796;19.3063;19.4015;19.2999;18.8560;19.5437;Sloan;DR6;588848900984865017;G12_Y2_015_107
   7259;176.47688;+00.83763;18.9650; 0.24051;4;12;Sp;rd;20.5473;19.8398;18.9840;18.5922;18.4236;18.2196;17.4697;18.9681;Sloan;DR6;588848900984865018;G12_Y1_BN1_341
   7260;176.48441;+00.81481;18.8297; 0.24014;4;12;Sp;rd;22.2687;20.0796;18.8464;18.4191;18.1489;17.6778;17.4781;18.5504;Sloan;DR6;588848900984865019;G12_Y1_BN1_345
   7261;176.53193;+00.68432;19.5833;-2.00000;4;  ;Sp;rd;24.5700;21.1545;19.5907;19.0447;18.5504;18.1901;17.4728;19.4202;Sloan;DR6;588848900984865051;G12_Y2_032_108
   7262;176.40718;+00.83806;19.2261;-2.00000;4;  ;Sp;rd;20.5809;20.6425;19.2058;18.6402;18.9662;17.9259;16.9680;19.1852;Sloan;DR6;588848900984865231;G12_Y2_032_121
   7263;176.48185;+00.63609;19.6923;-2.00000;4;  ;Sp;rd;20.8692;19.9921;19.5920;19.2897;19.5113;18.7158;19.1693;19.0029;Sloan;DR6;588848900984865397;G12_Y2_015_109
   7264;176.54077;+00.70000;17.8726; 0.16000;4;12;Sp;rd;20.2519;18.7190;17.8723;17.4750;17.3063;17.0099;16.8055;17.7514;Sloan;DR6;588848900984930310;2dF_TGN377Z126
   7266;176.53965;+00.71808;18.6932; 0.15944;4;12;Sp;rd;20.2734;19.2666;18.7205;18.4650;18.4085;18.1559;18.1682;18.7076;Sloan;DR6;588848900984930445;G12_Y1_BND1_319
   7267;176.59469;+00.73666;19.3251;-2.00000;4;  ;Sp;rd;21.1597;20.0981;19.3219;18.9285;18.7070;18.1861;18.2119;19.3565;Sloan;DR6;588848900984930474;G12_Y3_010_108
   7268;176.65580;+00.77701;18.6315; 0.21600;4;12;Sp;rd;20.9847;19.7536;18.6589;18.2707;17.9570;17.4516;17.2477;18.3520;Sloan;DR6;588848900984930503;G12_Y1_BN1_355
   7269;176.67959;+00.82741;18.2746; 0.17946;4;12;Sp;rd;20.3400;19.1554;18.2839;17.8523;17.6201;17.4660;17.2123;18.0448;Sloan;DR6;588848900984930515;G12_Y1_BND1_328
   7270;176.55593;+00.67466;18.5914; 0.16054;4;12;Sp;rd;19.8576;19.0070;18.6028;18.2848;18.1731;18.1335;18.0082;18.5921;Sloan;DR6;588848900984930541;G12_Y1_BND1_324
   7271;176.57934;+00.76584;19.4293;-2.00000;4;  ;Sp;rd;21.5682;20.3022;19.4284;18.8542;18.7034;17.8697;17.5339;19.4780;Sloan;DR6;588848900984930545;G12_Y2_032_102
   7272;176.61756;+00.63106;19.2836;-2.00000;4;  ;Sp;rd;20.2980;20.0129;19.3861;19.1651;18.7728;18.5697;18.3497;19.4215;Sloan;DR6;588848900984930555;G12_Y2_015_092
   7273;176.64155;+00.83028;19.2979;-2.00000;4;  ;Sp;rd;20.9501;21.0587;19.2207;18.7879;18.2234;17.9018;17.0849;19.1230;Sloan;DR6;588848900984930560;G12_Y2_032_096
   7274;176.65668;+00.79625;19.5716;-2.00000;3;  ;Sp;rd;22.9718;20.9320;19.5676;19.0962;18.8662;18.4762;18.0826;19.6034;Sloan;DR6;588848900984930561;G12_Y3_021_341
   7275;176.67249;+00.79997;19.0322;-2.00000;4;  ;Sp;rd;21.6552;20.0592;18.9965;18.5727;18.3113;18.1389;17.7529;18.8882;Sloan;DR6;588848900984930569;G12_Y2_032_093
   7276;176.55614;+00.63574;19.6069;-2.00000;4;  ;Sp;rd;20.7800;19.8091;19.5981;19.2200;19.4318;       ;       ;19.5634;Sloan;DR6;588848900984930614;G12_Y2_032_105
   7277;176.56982;+00.74251;19.4943;-2.00000;4;  ;Sp;rd;21.1602;20.3443;19.5216;19.1508;19.1279;18.5135;18.1648;19.5990;Sloan;DR6;588848900984930623;G12_Y2_032_104
   7278;176.58811;+00.72855;19.2591;-2.00000;4;  ;Sp;rd;21.1695;20.0619;19.1854;18.9103;18.6979;18.2678;17.9006;19.2679;Sloan;DR6;588848900984930639;G12_Y1_BN1_354
   7279;176.62640;+00.80596;19.6763;-2.00000;4;  ;Sp;rd;21.0155;19.9635;19.6417;19.3452;19.3126;19.0300;20.0395;19.6430;Sloan;DR6;588848900984930665;G12_Y2_015_086
   7280;176.65993;+00.78309;19.7033;-2.00000;4;  ;Sp;rd;21.2567;20.0778;19.6347;19.3692;19.3599;19.6792;18.9930;19.5289;Sloan;DR6;588848900984930686;G12_Y2_015_085
   7281;176.67500;+00.72554;19.2362;-2.00000;4;  ;Sp;rd;21.1093;20.0314;19.1300;18.8134;18.4178;18.3683;17.7749;19.1008;Sloan;DR6;588848900984930695;G12_Y1_ND2_246
   7282;176.54152;+00.63399;19.6960;-2.00000;4;  ;Sp;rd;22.1864;20.9442;19.6882;19.3759;19.3451;18.7814;18.1386;19.6378;Sloan;DR6;588848900984930726;G12_Y2_032_107
   7285;176.71418;+00.63223;19.6572;-2.00000;4;  ;Sp;sd;       ;       ;       ;19.2406;19.0599;18.5348;18.1109;19.7118;Sloan;DR6;588848900984995997;G12_Y2_032_091
   7286;176.75221;+00.77766;18.4772; 0.17898;4;12;Sp;rd;20.0923;19.1650;18.4909;18.0738;17.8353;17.5842;17.3111;18.5476;Sloan;DR6;588848900984996020;G12_Y1_BN1_360
   7287;176.77124;+00.64749;17.9337; 0.10290;4;12;Sp;rd;19.9813;18.7631;17.9194;17.5179;17.2212;16.7287;16.6100;17.9803;Sloan;DR6;588848900984996024;2dF_TGN377Z099
   7288;176.77403;+00.71544;17.7035; 0.17900;5;12;Sp;rd;20.3915;18.8612;17.7395;17.2090;16.9609;16.3910;16.0909;17.5054;Sloan;DR6;588848900984996027;79880582988824576
   7289;176.77502;+00.63569;15.7877; 0.08682;5;12;Sp;rd;18.1949;16.6444;15.7563;15.3266;15.0864;14.6492;14.6172;15.6437;Sloan;DR6;588848900984996030;79880583034961920
   7290;176.77460;+00.73991;18.6140; 0.17988;4;12;Sp;rd;20.8325;19.6346;18.6037;18.1517;17.8473;17.6153;17.2280;18.6210;Sloan;DR6;588848900984996036;G12_Y1_BND1_337
   7291;176.77897;+00.80636;17.4538; 0.12562;5;12;Sp;rd;19.8638;18.2525;17.4710;17.1243;16.8212;16.5673;16.3337;17.5363;Sloan;DR6;588848900984996045;79880582980435968
   7292;176.80700;+00.70371;17.7848; 0.14637;4;12;Sp;rd;19.3607;18.3518;17.8161;17.4812;17.3380;17.2101;16.8812;17.8695;Sloan;DR6;588848900984996072;79880583018184704
   7293;176.81100;+00.63373;18.9803; 0.08701;4;12;Sp;rd;21.0105;19.6987;18.9514;18.5419;18.4194;18.4752;18.0687;19.0257;Sloan;DR6;588848900984996079;G12_Y1_BND1_344
   7294;176.81676;+00.82804;18.8414; 0.15573;4;12;Sp;rd;20.3920;19.4421;18.8161;18.3616;18.1776;17.9764;17.5689;18.7938;Sloan;DR6;588848900984996082;G12_Y1_CN1_253
   7295;176.71880;+00.64184;18.9655; 0.22927;4;12;Sp;rd;22.5183;20.1704;18.9618;18.4675;18.1092;17.6007;17.3113;18.9807;Sloan;DR6;588848900984996105;G12_Y1_BND1_339
   7296;176.78569;+00.63250;19.2563;-2.00000;4;  ;Sp;rd;21.6211;20.7770;19.1840;18.5981;18.4522;18.1796;17.4598;19.1081;Sloan;DR6;588848900984996117;G12_Y2_015_076
   7297;176.82533;+00.80370;19.5640;-2.00000;4;  ;Sp;rd;26.4390;20.5236;19.5622;18.9464;18.5836;17.9935;17.5284;19.2770;Sloan;DR6;588848900984996126;G12_Y2_015_067
   7298;176.73591;+00.73593;19.4640;-2.00000;4;  ;Sp;rd;21.6014;20.3619;19.4172;18.9067;18.6613;18.2007;17.9675;19.5167;Sloan;DR6;588848900984996142;G12_Y2_032_085
   7299;176.79801;+00.63412;19.4597;-2.00000;4;  ;Sp;rd;21.2662;20.7000;19.4763;19.0208;18.6878;19.0435;17.8474;19.3961;Sloan;DR6;588848900984996153;G12_Y3_046_101
   7300;176.73558;+00.64525;19.3005;-2.00000;4;  ;Sp;rd;20.9795;19.8565;19.3211;19.0805;18.9925;19.9153;19.4201;19.3807;Sloan;DR6;588848900984996182;G12_Y2_015_082
   7301;176.78022;+00.74325;19.4234;-2.00000;4;  ;Sp;rd;21.1590;20.1527;19.3948;19.1012;18.8472;18.7430;18.2332;19.4368;Sloan;DR6;588848900984996199;G12_Y3_010_081
   7302;176.79728;+00.77871;18.7849; 0.10304;4;12;Sp;rd;19.9497;19.1767;18.8020;18.5332;18.3113;18.1769;18.2627;18.8199;Sloan;DR6;588848900984996210;G12_Y1_BN1_361
   7303;176.82202;+00.79337;19.6867;-2.00000;4;  ;Sp;rd;20.6679;20.0399;19.7063;19.3949;19.4784;19.5509;19.2326;19.5229;Sloan;DR6;588848900984996221;G12_Y2_032_078
   7304;176.71752;+00.64750;19.7382;-2.00000;4;  ;Sp;rd;21.0148;19.7728;19.4553;19.2323;18.7128;18.6662;21.6730;19.4819;Sloan;DR6;588848900984996305;G12_Y3_010_091
   7306;176.98195;+00.64846;19.4759;-2.00000;4;  ;Sp;rd;21.1480;20.3692;19.4294;18.9438;18.6023;18.8708;17.8073;19.2789;Sloan;DR6;588848900985061511;G12_Y3_010_067
   7307;176.85294;+00.81906;18.3938; 0.23469;4;12;Sp;rd;20.9757;19.4701;18.4100;17.9577;17.7295;17.2698;16.8667;18.0987;Sloan;DR6;588848900985061528;G12_Y1_CN1_254
   7308;176.85323;+00.81631;19.1809;-2.00000;4;  ;Sp;rd;22.0189;20.1041;18.9814;18.2051;17.6250;17.1424;16.9979;19.2096;Sloan;DR6;588848900985061529;G12_Y1_ND2_259
   7309;176.92528;+00.76735;19.7546;-2.00000;4;  ;Sp;rd;21.1535;20.1254;19.7089;19.4911;19.0311;20.0823;19.2470;19.8517;Sloan;DR6;588848900985061571;G12_Y3_010_072
   7310;176.92910;+00.72257;19.7468;-2.00000;4;  ;Sp;rd;20.7456;20.4389;19.7188;19.3619;19.2459;18.5052;18.1451;19.0492;Sloan;DR6;588848900985061575;G12_Y1_ND2_260
   7311;176.93049;+00.65694;18.8076; 0.12590;4;12;Sp;rd;20.3202;19.3674;18.7954;18.4127;18.3186;18.3370;17.8598;18.9074;Sloan;DR6;588848900985061578;G12_Y1_CN1_247
   7312;176.95687;+00.70918;18.4357; 0.16590;4;12;Sp;rd;20.2911;19.2237;18.4070;17.9876;17.9476;17.8293;17.2234;18.4843;Sloan;DR6;588848900985061596;G12_Y1_CN1_246
   7313;176.97143;+00.69795;17.4290; 0.12480;5;12;Sp;rd;20.1922;18.2868;17.3336;16.9287;16.6159;16.2878;16.0445;17.3307;Sloan;DR6;588848900985061609;79880583177568256
   7314;176.97840;+00.66781;17.5592; 0.12651;5;12;Sp;rd;19.9628;18.5378;17.5683;17.1328;16.8376;16.7061;16.4344;17.1048;Sloan;DR6;588848900985061616;79880583198539776
   7315;176.98148;+00.66139;18.3594; 0.12664;4;12;Sp;rd;22.0474;19.3948;18.3615;17.9375;17.6095;17.2048;17.0585;18.3408;Sloan;DR6;588848900985061621;G12_Y1_CN1_245
   7316;176.84369;+00.83636;19.1974;-2.00000;4;  ;Sp;rd;20.8492;20.0810;19.2116;18.7497;18.4729;18.4055;17.5296;18.9872;Sloan;DR6;588848900985061624;G12_Y2_015_059
   7317;176.90467;+00.69383;19.1933;-2.00000;4;  ;Sp;rd;21.7954;20.4326;19.2095;18.7515;18.5662;18.2965;17.6541;19.1046;Sloan;DR6;588848900985061628;G12_Y2_015_065
   7318;176.94478;+00.78258;19.6710;-2.00000;3;  ;Sp;rd;21.7536;20.6191;19.5735;18.8762;18.4774;18.0817;17.5149;19.8153;Sloan;DR6;588848900985061632;G12_Y3_021_380
   7319;176.91433;+00.77545;19.4672;-2.00000;4;  ;Sp;rd;22.5682;20.7110;19.4363;18.8270;18.5409;18.2518;17.6438;19.5105;Sloan;DR6;588848900985061657;G12_Y3_010_079
   7320;176.91699;+00.77032;19.7216;-2.00000;3;  ;Sp;rd;       ;21.0087;19.7457;19.1863;18.9365;18.5691;17.9872;19.6791;Sloan;DR6;588848900985061658;G12_Y3_021_398
   7321;176.85930;+00.66365;19.7399;-2.00000;4;  ;Sp;rd;21.2869;20.3716;19.6992;19.3372;19.2586;18.6920;18.4456;19.6693;Sloan;DR6;588848900985061685;G12_Y2_015_070
   7322;176.88726;+00.76972;19.6539;-2.00000;4;  ;Sp;rd;21.0021;20.5019;19.6698;19.4125;19.2369;19.2683;18.6636;19.6276;Sloan;DR6;588848900985061708;G12_Y2_015_063
   7323;176.91361;+00.82566;19.7108;-2.00000;4;  ;Sp;rd;21.3875;20.4318;19.6873;19.2694;18.8449;18.8845;18.5348;19.8159;Sloan;DR6;588848900985061726;G12_Y1_ND2_262
   7324;176.94111;+00.65422;19.4823;-2.00000;4;  ;Sp;rd;20.6424;19.9962;19.5415;19.2629;19.1581;19.5107;18.9028;19.7742;Sloan;DR6;588848900985061739;G12_Y2_032_074
   7325;176.96668;+00.70586;19.5676;-2.00000;4;  ;Sp;rd;21.0770;20.0668;19.5138;19.2275;19.1004;18.7480;18.8153;19.5604;Sloan;DR6;588848900985061760;G12_Y2_032_070
   7326;176.84305;+00.66670;19.0985;-2.00000;4;  ;Sp;rd;21.0649;20.2626;19.0981;18.6412;18.1357;18.3108;17.2254;19.1630;Sloan;DR6;588848900985061799;G12_Y1_ND2_251
   7327;176.94571;+00.83485;19.3894;-2.00000;4;  ;Sp;rd;20.3884;20.6200;19.3889;19.1376;18.9328;18.5533;18.3071;19.4949;Sloan;DR6;588848900985062054;G12_Y2_015_054
   7328;176.95757;+00.77024;19.7215;-2.00000;4;  ;Sp;rd;21.7865;20.5044;19.6925;19.4895;19.3141;19.5967;19.1230;19.9928;Sloan;DR6;588848900985062094;G12_Y3_010_069
   7329;177.02466;+00.79852;17.7836; 0.18338;4;12;Sp;rd;19.7184;18.3689;17.5243;17.0780;16.8273;16.5899;16.5097;17.7565;Sloan;DR6;588848900985126949;G12_Y1_CN1_264
   7331;177.06844;+00.78963;18.5417; 0.29463;4;12;Sp;rd;21.2479;19.6348;18.3256;17.6729;17.5497;17.1897;16.6281;18.4468;Sloan;DR6;588848900985126981;G12_Y1_CN1_269
   7333;177.07065;+00.78172;19.2194;-2.00000;4;  ;Sp;sd;20.6715;       ;       ;       ;18.8180;18.7798;19.0529;18.9613;Sloan;DR6;588848900985126986;G12_Y2_015_048
   7336;177.01237;+00.64607;18.8993; 0.26190;4;12;Sp;rd;21.5901;19.9765;18.8815;18.3988;18.1020;17.6509;17.0111;18.8391;Sloan;DR6;588848900985127056;G12_Y1_CN1_258
   7337;177.01669;+00.63118;19.1042;-2.00000;4;  ;Sp;rd;20.3042;19.6460;19.2020;18.7909;18.7327;18.7344;18.3270;19.2287;Sloan;DR6;588848900985127057;G12_Y1_ND2_270
   7338;177.07014;+00.64766;17.8028;-2.00000;3;  ;Sp;rd;19.9631;18.7833;17.8218;17.3915;17.1332;16.7026;16.2900;17.5774;Sloan;DR6;588848900985127085;G12_Y3_021_399
   7339;177.07147;+00.79200;17.8915; 0.10500;4;12;Sp;rd;20.3810;18.7542;17.8413;17.4125;17.1562;16.8819;16.7262;17.8936;Sloan;DR6;588848900985127088;2dF_TGN447Z164
   7340;177.09767;+00.63562;17.8723; 0.10324;4;12;Sp;rd;19.5833;18.5184;17.8739;17.4855;17.2580;16.6905;16.6774;17.9593;Sloan;DR6;588848900985127112;G12_Y1_CN1_263
   7341;177.10196;+00.64711;19.3716;-2.00000;4;  ;Sp;rd;20.7944;19.7672;19.3778;18.9590;18.8399;18.5166;18.4454;19.4786;Sloan;DR6;588848900985127116;G12_Y2_032_063
   7342;177.12919;+00.70675;19.3316;-2.00000;3;  ;Sp;rd;20.9558;19.8210;19.2450;19.0149;19.0661;18.6964;19.5961;19.5665;Sloan;DR6;588848900985127139;G12_Y3_021_390
   7343;176.98854;+00.67184;19.4943;-2.00000;4;  ;Sp;rd;21.5757;20.4519;19.4889;19.1078;18.8831;18.6503;18.1588;19.0587;Sloan;DR6;588848900985127147;G12_Y3_010_070
   7344;176.99147;+00.67612;18.0817; 0.26430;4;12;Sp;rd;19.9895;18.9210;18.0580;17.6531;17.3949;17.0870;16.6128;18.0526;Sloan;DR6;588848900985127149;2dF_TGN377Z062
   7345;176.99973;+00.67558;19.4517;-2.00000;4;  ;Sp;rd;22.1368;21.1867;19.5004;18.8418;18.4140;18.2173;17.5073;19.5464;Sloan;DR6;588848900985127154;G12_Y1_ND2_261
   7346;177.00005;+00.69069;18.8095; 0.12520;4;12;Sp;rd;20.5084;19.3960;18.8105;18.4977;18.4343;18.2625;18.2219;18.7722;Sloan;DR6;588848900985127158;G12_Y1_CN1_256
   7347;177.03153;+00.79562;18.6172; 0.34743;5;12;Sp;rd;22.5483;20.2253;18.6216;18.0629;17.7023;17.2885;16.5581;18.7679;Sloan;DR6;588848900985127170;79880583152402432
   7348;177.03586;+00.66983;19.1219;-2.00000;4;  ;Sp;rd;22.7657;20.5368;19.0865;18.5297;18.1972;17.9561;17.3455;18.4754;Sloan;DR6;588848900985127175;G12_Y1_ND2_264
   7349;177.03498;+00.67108;19.7031;-2.00000;4;  ;Sp;rd;21.7881;20.4099;19.6641;19.4358;18.9668;19.4764;18.9051;19.7917;Sloan;DR6;588848900985127176;G12_Y2_015_056
   7350;177.10322;+00.83391;19.5456;-2.00000;4;  ;Sp;rd;20.6147;20.5608;19.4584;18.9956;18.7749;18.5009;18.1545;19.5015;Sloan;DR6;588848900985127197;G12_Y2_027_152
   7351;177.12065;+00.83897;19.7096;-2.00000;4;  ;Sp;rd;21.3141;21.3667;19.5330;19.0086;18.8528;18.4113;17.8739;19.3888;Sloan;DR6;588848900985127203;G12_Y2_032_053
   7352;177.02644;+00.64014;19.7640;-2.00000;4;  ;Sp;rd;21.4402;20.4351;19.7646;19.4142;18.9008;19.3324;19.2540;19.6606;Sloan;DR6;588848900985127265;G12_Y3_010_065
   7353;177.04814;+00.72705;19.5123;-2.00000;4;  ;Sp;rd;21.0883;20.2386;19.5362;19.3407;19.5275;19.4467;18.9574;19.4634;Sloan;DR6;588848900985127274;G12_Y2_015_053
   7354;177.05394;+00.73255;19.4623;-2.00000;4;  ;Sp;rd;20.7286;20.1043;19.4637;19.1387;18.9090;19.2062;18.4800;19.4782;Sloan;DR6;588848900985127279;G12_Y1_ND2_268
   7355;177.06095;+00.83162;17.6380; 0.10438;4;12;Sp;rd;18.6845;18.2175;17.5984;17.4047;16.9470;17.1773;17.2080;17.4539;Sloan;DR6;588848900985127288;79880583148208128
   7356;177.09279;+00.64177;19.7139;-2.00000;4;  ;Sp;rd;20.9886;20.1224;19.6896;19.4013;19.4207;18.6003;19.2264;19.8246;Sloan;DR6;588848900985127312;G12_Y1_ND2_267
  15555;215.99299;+00.67854;18.5689; 0.22239;2;15;Sp;rd;21.7899;19.7211;18.5658;18.1181;17.8528;       ;       ;18.6959;Sloan;DR6;588848901002166515;G15_Y1_DN2_118
   7357;177.10726;+00.74376;19.6869;-2.00000;3;  ;Sp;rd;20.8146;20.1352;19.6821;19.3978;19.2730;19.0470;18.9413;19.8332;Sloan;DR6;588848900985127324;G12_Y3_010_059
   7358;177.11585;+00.70890;19.3012;-2.00000;4;  ;Sp;rd;21.1161;19.8705;19.2762;18.9256;18.6771;18.7495;18.0881;19.4279;Sloan;DR6;588848900985127329;G12_Y1_ND2_273
   7359;177.12065;+00.81651;19.5899;-2.00000;4;  ;Sp;rd;22.4232;20.2765;19.6128;19.2344;18.7854;18.6990;18.1168;19.7839;Sloan;DR6;588848900985127336;G12_Y3_010_046
   7360;177.02913;+00.72830;19.7411;-2.00000;4;  ;Sp;rd;22.6254;20.8580;19.7689;19.2341;19.0098;18.5236;18.0175;19.7643;Sloan;DR6;588848900985127477;G12_Y1_ND2_265
   7363;177.14264;+00.65964;19.6317;-2.00000;4;  ;Sp;rd;21.2326;20.4827;19.4779;18.9231;18.9963;18.5064;18.0723;19.4763;Sloan;DR6;588848900985192474;G12_Y2_032_060
   7365;177.20394;+00.82996;18.2222; 0.23338;4;12;Sp;rd;21.1324;20.1338;18.9386;18.4423;17.9414;17.7602;17.4611;18.8705;Sloan;DR6;588848900985192550;G12_Y1_ND2_283
   7366;177.25221;+00.74994;18.0298;-2.00000;4;  ;Sp;rd;20.9471;19.0306;17.7265;17.1998;17.0138;16.7189;16.1383;17.8790;Sloan;DR6;588848900985192567;G12_Y3_016_151
   7367;177.25136;+00.74981;19.1954;-2.00000;4;  ;Sp;sd;       ;20.2048;19.0876;18.4959;18.4114;18.1204;17.5483;19.5111;Sloan;DR6;588848900985192568;G12_Y3_021_387
   7368;177.27959;+00.68201;18.8123; 0.10177;4;12;Sp;rd;20.3805;19.2970;18.6622;18.3025;18.1565;17.8507;17.7138;18.8516;Sloan;DR6;588848900985192587;G12_Y1_CN1_285
   7369;177.15197;+00.78129;16.2826; 0.12611;5;12;Sp;rd;19.1097;17.1030;16.1130;15.6600;15.3885;15.0309;14.8587;16.1225;Sloan;DR6;588848900985192608;79880583206928384
   7370;177.15424;+00.78850;17.8137; 0.12330;4;12;Sp;rd;20.4756;18.7490;17.7638;17.3434;17.0539;16.6666;16.6003;17.8549;Sloan;DR6;588848900985192609;2dF_TGN377Z037
   7371;177.15498;+00.78128;17.8893; 0.12611;4;12;Sp;rd;20.4884;18.7054;17.6927;17.2765;17.0381;16.6751;16.5431;18.0544;Sloan;DR6;588848900985192610;G12_Y1_CN1_277
   7372;177.15118;+00.78857;18.4476; 0.12359;4;12;Sp;rd;20.6078;19.0558;18.3032;17.8933;17.6170;17.4171;17.0504;18.4947;Sloan;DR6;588848900985192611;G12_Y1_CND1_267
   7373;177.14978;+00.77812;19.7489;-2.00000;3;  ;Sp;rd;23.3571;19.5029;18.6021;17.9215;17.9593;18.4797;17.8455;20.1220;Sloan;DR6;588848900985192612;G12_Y3_021_386
